"VERSION","FILE_NAME","LOC","LOC_TOUCHED","NUMBER_OF_REVISIONS","LOC_ADDED","AVG_LOC_ADDED","NUMBER_OF_AUTHORS","MAX_LOC_ADDED","TOTAL_LOC_REMOVED","MAX_LOC_REMOVED","AVG_LOC_TOUCHED","BUGGY"
"11","console/src/main/java/org/apache/syncope/console/pages/UserTemplateModalPage.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/pages/Users.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/pages/ViewUserModalPage.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/pages/VirtualSchemaModalPage.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/pages/WelcomePage.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/pages/panels/AbstractSearchPanel.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/pages/panels/AbstractSearchResultPanel.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/pages/panels/AccountInformationPanel.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/pages/panels/AjaxDataTablePanel.java","0","0","0","0","0.0","0","0","0","0","0","true"
"11","console/src/main/java/org/apache/syncope/console/pages/panels/AttributesPanel.java","798","20","4","6","1.5","1","2","14","4","5","false"
"11","console/src/main/java/org/apache/syncope/console/pages/panels/DerivedAttributesPanel.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/pages/panels/JQueryUITabbedPanel.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/pages/panels/MembershipsPanel.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/pages/panels/NotificationTasks.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/pages/panels/PoliciesPanel.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/pages/panels/PolicyBeanPanel.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/pages/panels/PropagationTasks.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/pages/panels/ResourceConnConfPanel.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/pages/panels/ResourceDetailsPanel.java","322","66","2","28","14.0","1","14","38","19","33","false"
"11","console/src/main/java/org/apache/syncope/console/pages/panels/ResourceMappingPanel.java","3630","312","8","168","21.0","2","80","144","68","39","false"
"11","console/src/main/java/org/apache/syncope/console/pages/panels/ResourceSecurityPanel.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/pages/panels/ResourcesPanel.java","248","124","2","84","42.0","1","42","40","20","62","false"
"11","console/src/main/java/org/apache/syncope/console/pages/panels/RoleDetailsPanel.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/pages/panels/RolePanel.java","156","6","2","4","2.0","1","2","2","1","3","false"
"11","console/src/main/java/org/apache/syncope/console/pages/panels/RoleSearchPanel.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/pages/panels/RoleSearchResultPanel.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/pages/panels/RoleSecurityPanel.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/pages/panels/RoleSummaryPanel.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/pages/panels/RoleTabPanel.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/pages/panels/SchedTasks.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/pages/panels/SearchView.java","0","0","0","0","0.0","0","0","0","0","0","true"
"11","console/src/main/java/org/apache/syncope/console/pages/panels/SelectOnlyUserSearchResultPanel.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/pages/panels/StatusPanel.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/pages/panels/SyncTasks.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/pages/panels/UserDetailsPanel.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/pages/panels/UserSearchPanel.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/pages/panels/UserSearchResultPanel.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/pages/panels/VirtualAttributesPanel.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/rest/AbstractAttributableRestClient.java","0","0","0","0","0.0","0","0","0","0","0","true"
"11","console/src/main/java/org/apache/syncope/console/rest/ApprovalRestClient.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/rest/AuthRestClient.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/rest/BaseRestClient.java","0","0","0","0","0.0","0","0","0","0","0","true"
"11","console/src/main/java/org/apache/syncope/console/rest/ConfigurationRestClient.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/rest/ConnectorRestClient.java","286","40","2","32","16.0","1","16","8","4","20","false"
"11","console/src/main/java/org/apache/syncope/console/rest/ExecutionRestClient.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/rest/InvalidPolicyType.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/rest/LoggerRestClient.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/rest/NotificationRestClient.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/rest/PolicyRestClient.java","0","0","0","0","0.0","0","0","0","0","0","true"
"11","console/src/main/java/org/apache/syncope/console/rest/ReportRestClient.java","110","12","2","4","2.0","1","2","8","4","6","true"
"11","console/src/main/java/org/apache/syncope/console/rest/ResourceRestClient.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/rest/RoleRestClient.java","0","0","0","0","0.0","0","0","0","0","0","true"
"11","console/src/main/java/org/apache/syncope/console/rest/SchemaRestClient.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/rest/TaskRestClient.java","0","0","0","0","0.0","0","0","0","0","0","true"
"11","console/src/main/java/org/apache/syncope/console/rest/UserRequestRestClient.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/rest/UserRestClient.java","0","0","0","0","0.0","0","0","0","0","0","true"
"11","console/src/main/java/org/apache/syncope/console/rest/WorkflowRestClient.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/wicket/ajax/form/AbstractAjaxDownloadBehavior.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/wicket/ajax/markup/html/ClearIndicatingAjaxButton.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/wicket/ajax/markup/html/ClearIndicatingAjaxLink.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/wicket/ajax/markup/html/IndicatingDeleteOnConfirmAjaxLink.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/ActionColumn.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/ActionResultColumn.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/AttrColumn.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/CheckBoxGroupSelectorPanel.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/CheckBoxPanel.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/CheckGroupColumn.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/DatePropertyColumn.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/TokenColumn.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AbstractFieldPanel.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/ActionLink.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/ActionLinksPanel.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxCheckBoxPanel.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxDecoratedCheckbox.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxDropDownChoicePanel.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxNumberFieldPanel.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxPalettePanel.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxPasswordFieldPanel.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxTextFieldPanel.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/CheckBoxMultipleChoiceFieldPanel.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/DateFieldPanel.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/DateTextFieldPanel.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/DateTimeFieldPanel.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/FieldPanel.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/LinkPanel.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/MultiValueSelectorPanel.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/NonI18nPalette.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/SelectableRecorder.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/wicket/markup/html/tree/DefaultMutableTreeNodeExpansion.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/wicket/markup/html/tree/DefaultMutableTreeNodeExpansionModel.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/wicket/markup/html/tree/TreeActionLinkPanel.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/wicket/markup/html/tree/TreeRolePanel.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/console/wicket/markup/html/tree/TreeRoleProvider.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/main/java/org/apache/syncope/markup/head/MetaHeaderItem.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/test/java/org/apache/syncope/console/AbstractTest.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/test/java/org/apache/syncope/console/AccessTestITCase.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/test/java/org/apache/syncope/console/ConfigurationTestITCase.java","208","8","2","4","2.0","1","2","4","2","4","false"
"11","console/src/test/java/org/apache/syncope/console/ConnInstanceTestITCase.java","118","10","2","10","5.0","1","5","0","0","5","false"
"11","console/src/test/java/org/apache/syncope/console/EditProfileTestITCase.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/test/java/org/apache/syncope/console/ReportTestITCase.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/test/java/org/apache/syncope/console/ResourceTestITCase.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/test/java/org/apache/syncope/console/RoleTestITCase.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/test/java/org/apache/syncope/console/SchemaTestITCase.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/test/java/org/apache/syncope/console/TaskTestITCase.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","console/src/test/java/org/apache/syncope/console/UserTestITCase.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/audit/AuditManager.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/audit/JNDIFallbackConnectionSource.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/connid/ConnObjectUtil.java","0","0","0","0","0.0","0","0","0","0","0","true"
"11","core/src/main/java/org/apache/syncope/core/connid/PasswordGenerator.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/connid/SLF4JLogger.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/init/ConnectorManager.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/init/ContentUpgrader.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/init/ImplementationClassNamesLoader.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/init/JobInstanceLoader.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/init/LoggerLoader.java","0","0","0","0","0.0","0","0","0","0","0","true"
"11","core/src/main/java/org/apache/syncope/core/init/SpringContextInitializer.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/init/ThreadLocalCleanupListener.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/init/WorkflowAdapterLoader.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/notification/NotificationJob.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/notification/NotificationManager.java","0","0","0","0","0.0","0","0","0","0","0","true"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractAttr.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractAttrUniqueValue.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractAttrValue.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractAttributable.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractBaseBean.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractDerAttr.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractDerSchema.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractExec.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractMapping.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractMappingItem.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractSchema.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractVirAttr.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractVirSchema.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/AccountPolicy.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/ConnInstance.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/Entitlement.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/ExternalResource.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/Notification.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/NotificationTask.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/PasswordPolicy.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/Policy.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/PropagationTask.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/Report.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/ReportExec.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/ReportletConfInstance.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/SchedTask.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/SyncPolicy.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/SyncTask.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/SyncopeConf.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/SyncopeLogger.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/Task.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/TaskExec.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/UserRequest.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MAttr.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MAttrUniqueValue.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MAttrValue.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MDerAttr.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MDerSchema.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MSchema.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MVirAttr.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MVirSchema.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/membership/Membership.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/package-info.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/role/RAttr.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/role/RAttrUniqueValue.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/role/RAttrValue.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/role/RDerAttr.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/role/RDerSchema.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/role/RMapping.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/role/RMappingItem.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/role/RSchema.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/role/RVirAttr.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/role/RVirSchema.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/role/SyncopeRole.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/user/SyncopeUser.java","772","20","2","14","7.0","1","7","6","3","10","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/user/UAttr.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/user/UAttrUniqueValue.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/user/UAttrValue.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/user/UDerAttr.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/user/UDerSchema.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/user/UMapping.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/user/UMappingItem.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/user/USchema.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/user/UVirAttr.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/beans/user/UVirSchema.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/dao/AttrDAO.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/dao/AttrValueDAO.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/dao/AttributableDAO.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/dao/AttributableSearchDAO.java","0","0","0","0","0.0","0","0","0","0","0","true"
"11","core/src/main/java/org/apache/syncope/core/persistence/dao/ConfDAO.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/dao/ConnInstanceDAO.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/dao/ConnectorRegistry.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/dao/DAO.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/dao/DerAttrDAO.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/dao/DerSchemaDAO.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/dao/EntitlementDAO.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/dao/LoggerDAO.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/dao/MembershipDAO.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/dao/MissingConfKeyException.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/dao/NotFoundException.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/dao/NotificationDAO.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/dao/PolicyDAO.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/dao/ReportDAO.java","0","0","0","0","0.0","0","0","0","0","0","true"
"11","core/src/main/java/org/apache/syncope/core/persistence/dao/ReportExecDAO.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/dao/ResourceDAO.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/dao/RoleDAO.java","58","12","2","6","3.0","1","3","6","3","6","true"
"11","core/src/main/java/org/apache/syncope/core/persistence/dao/SchemaDAO.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/dao/TaskDAO.java","0","0","0","0","0.0","0","0","0","0","0","true"
"11","core/src/main/java/org/apache/syncope/core/persistence/dao/TaskExecDAO.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/dao/UserDAO.java","0","0","0","0","0.0","0","0","0","0","0","true"
"11","core/src/main/java/org/apache/syncope/core/persistence/dao/UserRequestDAO.java","0","0","0","0","0.0","0","0","0","0","0","false"
"11","core/src/main/java/org/apache/syncope/core/persistence/dao/VirAttrDAO.java","0","0","0","0","0.0","0","0","0","0","0","false"
